State,Year,Gender,Race,Age,Education,Current_Consumption,Previous_Year_Consumption,Percent_Consumption_Change
Nevada,2019,Overall,All Races,18 to 24 Years,All Grades,11.0,12.3,-10.569105691056915
Nevada,2019,Overall,All Races,25 to 44 Years,All Grades,17.0,19.5,-12.820512820512821
Nevada,2019,Overall,All Races,45 to 64 Years,All Grades,19.5,15.8,23.41772151898734
Nevada,2019,Overall,All Races,65 Years and Older,All Grades,10.0,11.0,-9.090909090909092
Nevada,2019,Overall,All Races,Age 20 and Older,12th Grade,21.6,23.0,-6.086956521739125
Nevada,2019,Overall,All Races,Age 20 and Older,< 12th Grade,18.9,15.1,25.165562913907277
Nevada,2019,Overall,All Races,Age 20 and Older,> 12th Grade,12.2,13.0,-6.1538461538461595
Nevada,2019,Overall,All Races,Age 25 and Older,12th Grade,22.5,22.2,1.3513513513513546
Nevada,2019,Overall,All Races,Age 25 and Older,< 12th Grade,17.8,14.2,25.352112676056347
Nevada,2019,Overall,All Races,Age 25 and Older,> 12th Grade,12.4,13.5,-8.148148148148145
Nevada,2019,Overall,All Races,All Ages,All Grades,15.7,15.7,0.0
Nevada,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,,,
Nevada,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,11.1,13.2,-15.909090909090908
Nevada,2019,Overall,Hispanic,All Ages,All Grades,10.7,11.2,-4.464285714285714
Nevada,2019,Overall,White,All Ages,All Grades,18.5,16.6,11.445783132530112
New Hampshire,2019,Female,All Races,18 to 44 Years,All Grades,17.9,21.0,-14.761904761904768
New Hampshire,2019,Female,All Races,All Ages,All Grades,14.7,15.3,-3.9215686274509896
New Hampshire,2019,Male,All Races,All Ages,All Grades,17.1,16.0,6.875000000000009
New Hampshire,2019,Overall,African American,All Ages,All Grades,,,
New Hampshire,2019,Overall,All Races,18 to 24 Years,All Grades,11.8,11.3,4.424778761061947
New Hampshire,2019,Overall,All Races,25 to 44 Years,All Grades,23.6,23.2,1.724137931034492
New Hampshire,2019,Overall,All Races,45 to 64 Years,All Grades,16.3,15.4,5.844155844155845
New Hampshire,2019,Overall,All Races,65 Years and Older,All Grades,7.1,7.5,-5.333333333333338
New Hampshire,2019,Overall,All Races,Age 20 and Older,12th Grade,23.7,22.3,6.27802690582959
New Hampshire,2019,Overall,All Races,Age 20 and Older,< 12th Grade,44.2,42.0,5.238095238095245
New Hampshire,2019,Overall,All Races,Age 20 and Older,> 12th Grade,10.0,9.7,3.092783505154647
New Hampshire,2019,Overall,All Races,Age 25 and Older,12th Grade,23.1,22.5,2.666666666666673
New Hampshire,2019,Overall,All Races,Age 25 and Older,< 12th Grade,42.9,44.5,-3.595505617977531
New Hampshire,2019,Overall,All Races,Age 25 and Older,> 12th Grade,10.4,10.1,2.9702970297029774
New Hampshire,2019,Overall,All Races,All Ages,All Grades,15.9,15.6,1.9230769230769276
New Hampshire,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,,,
New Hampshire,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,12.9,,
New Hampshire,2019,Overall,Hispanic,All Ages,All Grades,33.3,13.7,143.06569343065692
New Hampshire,2019,Overall,White,All Ages,All Grades,15.3,15.6,-1.9230769230769162
New Jersey,2019,Female,All Races,18 to 44 Years,All Grades,,10.5,
New Jersey,2019,Female,All Races,All Ages,All Grades,,11.7,
New Jersey,2019,Male,All Races,All Ages,All Grades,,14.5,
New Jersey,2019,Overall,African American,All Ages,All Grades,,12.7,
New Jersey,2019,Overall,All Races,18 to 24 Years,All Grades,,3.9,
New Jersey,2019,Overall,All Races,25 to 44 Years,All Grades,,17.6,
New Jersey,2019,Overall,All Races,45 to 64 Years,All Grades,,15.2,
New Jersey,2019,Overall,All Races,65 Years and Older,All Grades,,7.7,
New Jersey,2019,Overall,All Races,Age 20 and Older,12th Grade,,22.6,
New Jersey,2019,Overall,All Races,Age 20 and Older,< 12th Grade,,19.3,
New Jersey,2019,Overall,All Races,Age 20 and Older,> 12th Grade,,9.0,
New Jersey,2019,Overall,All Races,Age 25 and Older,12th Grade,,23.3,
New Jersey,2019,Overall,All Races,Age 25 and Older,< 12th Grade,,19.7,
New Jersey,2019,Overall,All Races,Age 25 and Older,> 12th Grade,,9.7,
New Jersey,2019,Overall,All Races,All Ages,All Grades,,13.1,
New Jersey,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,,,
New Jersey,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,,7.5,
New Jersey,2019,Overall,Hispanic,All Ages,All Grades,,13.4,
New Jersey,2019,Overall,White,All Ages,All Grades,,14.4,
New Mexico,2019,Female,All Races,18 to 44 Years,All Grades,15.6,11.7,33.33333333333334
New Mexico,2019,Female,All Races,All Ages,All Grades,13.8,13.2,4.5454545454545565
New Mexico,2019,Male,All Races,All Ages,All Grades,18.3,17.3,5.780346820809248
New Mexico,2019,Overall,African American,All Ages,All Grades,19.3,16.1,19.875776397515523
New Mexico,2019,Overall,All Races,18 to 24 Years,All Grades,17.7,12.0,47.49999999999999
New Mexico,2019,Overall,All Races,25 to 44 Years,All Grades,19.3,17.1,12.865497076023388
New Mexico,2019,Overall,All Races,45 to 64 Years,All Grades,17.2,18.6,-7.5268817204301195
New Mexico,2019,Overall,All Races,65 Years and Older,All Grades,9.0,9.4,-4.255319148936174
New Mexico,2019,Overall,All Races,Age 20 and Older,12th Grade,19.4,19.6,-1.0204081632653206
New Mexico,2019,Overall,All Races,Age 20 and Older,< 12th Grade,25.1,24.5,2.4489795918367405
New Mexico,2019,Overall,All Races,Age 20 and Older,> 12th Grade,12.4,11.1,11.711711711711716
New Mexico,2019,Overall,All Races,Age 25 and Older,12th Grade,19.5,19.0,2.6315789473684212
New Mexico,2019,Overall,All Races,Age 25 and Older,< 12th Grade,24.0,24.7,-2.834008097165989
New Mexico,2019,Overall,All Races,Age 25 and Older,> 12th Grade,12.1,11.7,3.418803418803422
New Mexico,2019,Overall,All Races,All Ages,All Grades,16.0,15.2,5.263157894736847
New Mexico,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,12.2,17.3,-29.479768786127174
New Mexico,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,,,
New Mexico,2019,Overall,Hispanic,All Ages,All Grades,17.0,15.6,8.974358974358976
New Mexico,2019,Overall,White,All Ages,All Grades,15.3,14.7,4.081632653061234
New York,2019,Female,All Races,18 to 44 Years,All Grades,11.5,11.2,2.678571428571435
New York,2019,Female,All Races,All Ages,All Grades,11.3,10.9,3.669724770642205
New York,2019,Male,All Races,All Ages,All Grades,14.2,15.0,-5.333333333333338
New York,2019,Overall,African American,All Ages,All Grades,12.1,14.1,-14.184397163120568
New York,2019,Overall,All Races,18 to 24 Years,All Grades,7.6,8.6,-11.627906976744187
New York,2019,Overall,All Races,25 to 44 Years,All Grades,16.2,16.0,1.2499999999999956
New York,2019,Overall,All Races,45 to 64 Years,All Grades,14.5,14.1,2.8368794326241162
New York,2019,Overall,All Races,65 Years and Older,All Grades,7.0,7.9,-11.392405063291143
New York,2019,Overall,All Races,Age 20 and Older,12th Grade,19.1,18.0,6.111111111111119
New York,2019,Overall,All Races,Age 20 and Older,< 12th Grade,16.3,21.7,-24.884792626728107
New York,2019,Overall,All Races,Age 20 and Older,> 12th Grade,9.9,9.2,7.608695652173926
New York,2019,Overall,All Races,Age 25 and Older,12th Grade,19.6,18.5,5.945945945945954
New York,2019,Overall,All Races,Age 25 and Older,< 12th Grade,15.8,21.5,-26.511627906976738
New York,2019,Overall,All Races,Age 25 and Older,> 12th Grade,10.3,9.5,8.421052631578954
New York,2019,Overall,All Races,All Ages,All Grades,12.7,12.8,-0.7812500000000111
New York,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,29.5,21.5,37.2093023255814
New York,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,9.9,7.4,33.78378378378378
New York,2019,Overall,Hispanic,All Ages,All Grades,10.6,12.1,-12.396694214876034
New York,2019,Overall,White,All Ages,All Grades,13.7,13.3,3.0075187969924704
North Carolina,2019,Female,All Races,18 to 44 Years,All Grades,16.6,14.8,12.162162162162165
North Carolina,2019,Female,All Races,All Ages,All Grades,16.4,14.9,10.06711409395972
North Carolina,2019,Male,All Races,All Ages,All Grades,20.7,20.3,1.9704433497536875
North Carolina,2019,Overall,African American,All Ages,All Grades,19.4,17.2,12.790697674418603
North Carolina,2019,Overall,All Races,18 to 24 Years,All Grades,15.6,13.0,19.999999999999996
North Carolina,2019,Overall,All Races,25 to 44 Years,All Grades,22.8,21.5,6.0465116279069795
North Carolina,2019,Overall,All Races,45 to 64 Years,All Grades,20.4,18.8,8.510638297872328
North Carolina,2019,Overall,All Races,65 Years and Older,All Grades,10.6,11.7,-9.4017094017094
North Carolina,2019,Overall,All Races,Age 20 and Older,12th Grade,24.9,21.3,16.901408450704213
North Carolina,2019,Overall,All Races,Age 20 and Older,< 12th Grade,28.8,30.3,-4.9504950495049505
North Carolina,2019,Overall,All Races,Age 20 and Older,> 12th Grade,13.9,13.5,2.9629629629629655
North Carolina,2019,Overall,All Races,Age 25 and Older,12th Grade,24.0,21.5,11.627906976744185
North Carolina,2019,Overall,All Races,Age 25 and Older,< 12th Grade,28.3,30.1,-5.980066445182726
North Carolina,2019,Overall,All Races,Age 25 and Older,> 12th Grade,14.7,14.0,4.999999999999995
North Carolina,2019,Overall,All Races,All Ages,All Grades,18.5,17.4,6.321839080459779
North Carolina,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,24.5,32.8,-25.304878048780484
North Carolina,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,7.1,4.0,77.49999999999999
North Carolina,2019,Overall,Hispanic,All Ages,All Grades,10.3,10.8,-4.62962962962963
North Carolina,2019,Overall,White,All Ages,All Grades,18.9,18.3,3.278688524590152
North Dakota,2019,Female,All Races,18 to 44 Years,All Grades,16.8,20.4,-17.647058823529402
North Dakota,2019,Female,All Races,All Ages,All Grades,16.0,17.1,-6.432748538011704
North Dakota,2019,Male,All Races,All Ages,All Grades,18.1,21.0,-13.809523809523805
North Dakota,2019,Overall,African American,All Ages,All Grades,,19.8,
North Dakota,2019,Overall,All Races,18 to 24 Years,All Grades,15.4,16.9,-8.875739644970405
North Dakota,2019,Overall,All Races,25 to 44 Years,All Grades,20.9,26.1,-19.923371647509587
North Dakota,2019,Overall,All Races,45 to 64 Years,All Grades,18.1,18.7,-3.208556149732609
North Dakota,2019,Overall,All Races,65 Years and Older,All Grades,10.1,9.2,9.782608695652177
North Dakota,2019,Overall,All Races,Age 20 and Older,12th Grade,23.4,28.7,-18.466898954703836
North Dakota,2019,Overall,All Races,Age 20 and Older,< 12th Grade,30.9,36.1,-14.404432132963995
North Dakota,2019,Overall,All Races,Age 20 and Older,> 12th Grade,13.8,13.9,-0.7194244604316521
North Dakota,2019,Overall,All Races,Age 25 and Older,12th Grade,23.2,29.3,-20.819112627986353
North Dakota,2019,Overall,All Races,Age 25 and Older,< 12th Grade,31.1,31.4,-0.9554140127388445
North Dakota,2019,Overall,All Races,Age 25 and Older,> 12th Grade,13.7,14.6,-6.164383561643838
North Dakota,2019,Overall,All Races,All Ages,All Grades,17.0,19.1,-10.994764397905765
North Dakota,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,35.1,43.7,-19.679633867276888
North Dakota,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,,,
North Dakota,2019,Overall,Hispanic,All Ages,All Grades,14.8,25.2,-41.269841269841265
North Dakota,2019,Overall,White,All Ages,All Grades,16.2,17.5,-7.4285714285714315
Ohio,2019,Female,All Races,18 to 44 Years,All Grades,22.0,22.1,-0.4524886877828118
Ohio,2019,Female,All Races,All Ages,All Grades,20.0,19.0,5.2631578947368425
Ohio,2019,Male,All Races,All Ages,All Grades,21.6,22.1,-2.262443438914027
Ohio,2019,Overall,African American,All Ages,All Grades,25.2,23.4,7.692307692307695
Ohio,2019,Overall,All Races,18 to 24 Years,All Grades,10.1,15.0,-32.66666666666667
Ohio,2019,Overall,All Races,25 to 44 Years,All Grades,28.1,26.7,5.2434456928839035
Ohio,2019,Overall,All Races,45 to 64 Years,All Grades,23.6,23.2,1.724137931034492
Ohio,2019,Overall,All Races,65 Years and Older,All Grades,12.0,10.7,12.14953271028038
Ohio,2019,Overall,All Races,Age 20 and Older,12th Grade,26.8,24.9,7.630522088353423
Ohio,2019,Overall,All Races,Age 20 and Older,< 12th Grade,44.9,41.3,8.716707021791771
Ohio,2019,Overall,All Races,Age 20 and Older,> 12th Grade,14.5,15.2,-4.605263157894733
Ohio,2019,Overall,All Races,Age 25 and Older,12th Grade,27.4,24.8,10.483870967741925
Ohio,2019,Overall,All Races,Age 25 and Older,< 12th Grade,45.5,40.8,11.519607843137262
Ohio,2019,Overall,All Races,Age 25 and Older,> 12th Grade,15.4,15.7,-1.9108280254777004
Ohio,2019,Overall,All Races,All Ages,All Grades,20.8,20.5,1.463414634146345
Ohio,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,32.5,46.0,-29.347826086956523
Ohio,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,8.0,13.4,-40.298507462686565
Ohio,2019,Overall,Hispanic,All Ages,All Grades,19.8,18.6,6.4516129032258025
Ohio,2019,Overall,White,All Ages,All Grades,20.4,20.1,1.4925373134328215
Oklahoma,2019,Female,All Races,18 to 44 Years,All Grades,17.2,18.4,-6.52173913043478
Oklahoma,2019,Female,All Races,All Ages,All Grades,16.8,17.2,-2.325581395348829
Oklahoma,2019,Male,All Races,All Ages,All Grades,21.1,22.2,-4.954954954954945
Oklahoma,2019,Overall,African American,All Ages,All Grades,16.8,21.0,-19.999999999999996
Oklahoma,2019,Overall,All Races,18 to 24 Years,All Grades,16.6,17.3,-4.04624277456647
Oklahoma,2019,Overall,All Races,25 to 44 Years,All Grades,21.5,21.7,-0.921658986175112
Oklahoma,2019,Overall,All Races,45 to 64 Years,All Grades,21.9,23.7,-7.594936708860762
Oklahoma,2019,Overall,All Races,65 Years and Older,All Grades,11.6,11.7,-0.8547008547008517
Oklahoma,2019,Overall,All Races,Age 20 and Older,12th Grade,24.4,23.6,3.389830508474564
Oklahoma,2019,Overall,All Races,Age 20 and Older,< 12th Grade,34.1,33.9,0.5899705014749347
Oklahoma,2019,Overall,All Races,Age 20 and Older,> 12th Grade,13.2,15.0,-12.000000000000004
Oklahoma,2019,Overall,All Races,Age 25 and Older,12th Grade,24.0,23.0,4.3478260869565215
Oklahoma,2019,Overall,All Races,Age 25 and Older,< 12th Grade,33.7,33.8,-0.29585798816566367
Oklahoma,2019,Overall,All Races,Age 25 and Older,> 12th Grade,13.5,15.4,-12.337662337662339
Oklahoma,2019,Overall,All Races,All Ages,All Grades,18.9,19.7,-4.0609137055837605
Oklahoma,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,30.7,21.7,41.474654377880185
Oklahoma,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,11.8,13.0,-9.230769230769225
Oklahoma,2019,Overall,Hispanic,All Ages,All Grades,14.5,11.6,25.000000000000007
Oklahoma,2019,Overall,White,All Ages,All Grades,18.3,19.8,-7.575757575757575
Oregon,2019,Female,All Races,18 to 44 Years,All Grades,14.6,18.5,-21.081081081081084
Oregon,2019,Female,All Races,All Ages,All Grades,13.6,15.9,-14.46540880503145
Oregon,2019,Male,All Races,All Ages,All Grades,15.4,15.4,0.0
Oregon,2019,Overall,African American,All Ages,All Grades,7.6,11.4,-33.333333333333336
Oregon,2019,Overall,All Races,18 to 24 Years,All Grades,10.7,13.4,-20.14925373134329
Oregon,2019,Overall,All Races,25 to 44 Years,All Grades,17.7,18.6,-4.838709677419366
Oregon,2019,Overall,All Races,45 to 64 Years,All Grades,16.1,17.6,-8.522727272727272
Oregon,2019,Overall,All Races,65 Years and Older,All Grades,9.3,9.4,-1.0638297872340388
Oregon,2019,Overall,All Races,Age 20 and Older,12th Grade,20.6,22.5,-8.444444444444438
Oregon,2019,Overall,All Races,Age 20 and Older,< 12th Grade,24.4,27.2,-10.294117647058826
Oregon,2019,Overall,All Races,Age 20 and Older,> 12th Grade,11.4,12.0,-4.999999999999997
Oregon,2019,Overall,All Races,Age 25 and Older,12th Grade,20.9,23.0,-9.130434782608702
Oregon,2019,Overall,All Races,Age 25 and Older,< 12th Grade,23.7,25.9,-8.494208494208493
Oregon,2019,Overall,All Races,Age 25 and Older,> 12th Grade,11.8,12.3,-4.0650406504065035
Oregon,2019,Overall,All Races,All Ages,All Grades,14.5,15.6,-7.051282051282049
Oregon,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,27.7,26.1,6.130268199233708
Oregon,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,7.4,13.8,-46.3768115942029
Oregon,2019,Overall,Hispanic,All Ages,All Grades,11.0,12.0,-8.333333333333334
Oregon,2019,Overall,White,All Ages,All Grades,14.9,16.1,-7.453416149068329
Pennsylvania,2019,Female,All Races,18 to 44 Years,All Grades,18.2,19.7,-7.614213197969543
Pennsylvania,2019,Female,All Races,All Ages,All Grades,16.5,16.8,-1.7857142857142898
Pennsylvania,2019,Male,All Races,All Ages,All Grades,18.2,17.4,4.5977011494252915
Pennsylvania,2019,Overall,African American,All Ages,All Grades,20.9,23.7,-11.814345991561185
Pennsylvania,2019,Overall,All Races,18 to 24 Years,All Grades,13.0,10.3,26.213592233009702
Pennsylvania,2019,Overall,All Races,25 to 44 Years,All Grades,21.4,23.0,-6.956521739130441
Pennsylvania,2019,Overall,All Races,45 to 64 Years,All Grades,19.7,19.0,3.684210526315786
Pennsylvania,2019,Overall,All Races,65 Years and Older,All Grades,10.6,9.6,10.416666666666668
Pennsylvania,2019,Overall,All Races,Age 20 and Older,12th Grade,23.2,24.1,-3.7344398340249048
Pennsylvania,2019,Overall,All Races,Age 20 and Older,< 12th Grade,30.9,28.6,8.041958041958031
Pennsylvania,2019,Overall,All Races,Age 20 and Older,> 12th Grade,12.2,11.8,3.389830508474564
Pennsylvania,2019,Overall,All Races,Age 25 and Older,12th Grade,23.3,24.5,-4.897959183673467
Pennsylvania,2019,Overall,All Races,Age 25 and Older,< 12th Grade,29.4,28.3,3.886925795052996
Pennsylvania,2019,Overall,All Races,Age 25 and Older,> 12th Grade,12.4,12.0,3.333333333333336
Pennsylvania,2019,Overall,All Races,All Ages,All Grades,17.3,17.0,1.7647058823529453
Pennsylvania,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,,,
Pennsylvania,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,7.2,2.9,148.27586206896555
Pennsylvania,2019,Overall,Hispanic,All Ages,All Grades,18.4,18.9,-2.6455026455026456
Pennsylvania,2019,Overall,White,All Ages,All Grades,16.8,16.3,3.067484662576687
Puerto Rico,2019,Female,All Races,18 to 44 Years,All Grades,6.7,6.5,3.0769230769230798
Puerto Rico,2019,Female,All Races,All Ages,All Grades,6.7,6.5,3.0769230769230798
Puerto Rico,2019,Male,All Races,All Ages,All Grades,12.9,14.0,-7.857142857142855
Puerto Rico,2019,Overall,African American,All Ages,All Grades,,,
Puerto Rico,2019,Overall,All Races,18 to 24 Years,All Grades,4.7,7.5,-37.333333333333336
Puerto Rico,2019,Overall,All Races,25 to 44 Years,All Grades,12.7,12.3,3.2520325203251916
Puerto Rico,2019,Overall,All Races,45 to 64 Years,All Grades,12.8,11.7,9.401709401709414
Puerto Rico,2019,Overall,All Races,65 Years and Older,All Grades,3.7,5.5,-32.72727272727272
Puerto Rico,2019,Overall,All Races,Age 20 and Older,12th Grade,11.0,11.7,-5.982905982905978
Puerto Rico,2019,Overall,All Races,Age 20 and Older,< 12th Grade,12.3,13.4,-8.208955223880595
Puerto Rico,2019,Overall,All Races,Age 20 and Older,> 12th Grade,7.9,7.9,0.0
Puerto Rico,2019,Overall,All Races,Age 25 and Older,12th Grade,12.0,12.5,-4.0
Puerto Rico,2019,Overall,All Races,Age 25 and Older,< 12th Grade,12.2,13.1,-6.87022900763359
Puerto Rico,2019,Overall,All Races,Age 25 and Older,> 12th Grade,8.5,7.7,10.389610389610388
Puerto Rico,2019,Overall,All Races,All Ages,All Grades,9.6,10.0,-4.0000000000000036
Puerto Rico,2019,Overall,American Indian/Alaska Native,All Ages,All Grades,,,
Puerto Rico,2019,Overall,Asian/Pacific Islander,All Ages,All Grades,,,
Puerto Rico,2019,Overall,Hispanic,All Ages,All Grades,9.5,10.0,-5.0
Puerto Rico,2019,Overall,White,All Ages,All Grades,,,
Rhode Island,2019,Female,All Races,18 to 44 Years,All Grades,10.3,15.8,-34.81012658227848
Rhode Island,2019,Female,All Races,All Ages,All Grades,11.4,14.4,-20.833333333333332
